id,Название обьекта,Адрес,Регион,Срок сдачи,Кол-во квартир,Максимум этажей,Минимум этажей,Отделка,Грузоподъемность лифтов,Наличие парковки,Наличие велодорожки,Наличие детской площадки,Наличие спортивной площадки,Застройщик,Email застройщика,Тел. застройщика
44093,"ЖК ""КАТУАР""","г Мытищи, район Сухарево, д. 10",50,2024-12-31,78,4,4,,0.0,0,0,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,katuar@ferrostroy.ru,+7(495)740-48-22
44096,"ЖК ""КАТУАР""","г Мытищи, район Сухарево, д. 13",50,2024-12-31,78,4,4,,0.0,0,0,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАТУАР ДЕВЕЛОПМЕНТ,katuar@ferrostroy.ru,+7(495)740-48-22
48220,,"г Казань, ул Маршрутная, д. 1, литера В",16,2026-03-31,124,9,8,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАН,breez_k@mail.ru, 
48222,,"г Казань, ул Маршрутная, вл. Паркинг",16,2026-03-31,0,1,1,,0.0,167,0,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАН,breez_k@mail.ru, 
48221,,"г Казань, ул Маршрутная, д. 1, литера А",16,2026-03-31,129,9,8,,4.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАН,breez_k@mail.ru, 
43288,Жилой комплекс Каштановый двор,"г Владивосток, ул 2-я Поселковая, литера 1",25,2025-06-30,249,26,26,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАНОВЫЙ ДВОР,Info.vl@develug.ru,+7(423)222-22-32
43290,Жилой комплекс Каштановый двор,"г Владивосток, ул 2-я Поселковая, литера 3",25,2025-06-30,249,26,26,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАНОВЫЙ ДВОР,Info.vl@develug.ru,+7(423)222-22-32
43289,Жилой комплекс Каштановый двор,"г Владивосток, ул 2-я Поселковая, литера 2",25,2025-06-30,249,26,26,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАНОВЫЙ ДВОР,Info.vl@develug.ru,+7(423)222-22-32
43291,Жилой комплекс Каштановый двор,"г Владивосток, ул 2-я Поселковая, литера 4",25,2025-06-30,249,26,26,,2.0,0,0,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАНОВЫЙ ДВОР,Info.vl@develug.ru,+7(423)222-22-32
43292,Жилой комплекс Каштановый двор,"г Владивосток, ул 2-я Поселковая, литера 5",25,2025-06-30,0,2,2,,4.0,371,0,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАШТАНОВЫЙ ДВОР,Info.vl@develug.ru,+7(423)222-22-32
44063,,"г Красноярск, район Свердловский, улица Прибойная",24,2023-06-30,152,18,18,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КБС-БЕРЕГ,a.v.hudonogov@gmail.com,+7(391)291-67-49
46973,,"г Красноярск, ул Прибойная, д. 3, строение 1",24,2024-03-31,130,18,18,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КБС-СВЕРДЛОВСКИЙ,a.v.hudonogov@gmail.com,+7(391)291-67-49
46974,,"г Красноярск, ул Прибойная, д. 3, строение 2",24,2024-03-31,134,18,18,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КБС-СВЕРДЛОВСКИЙ,a.v.hudonogov@gmail.com,+7(391)291-67-49
43758,"ЖК ""Калейдоскоп""","г Артем, ул Совхозная, д. 2",25,2024-09-30,0,1,1,,0.0,0,1,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРА,kvadra.prim@gmail.com,+7(902)524-42-83
43756,"ЖК ""Калейдоскоп""","г Артем, ул Совхозная, д. 2, блок-секция 2",25,2024-12-31,96,8,5,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРА,kvadra.prim@gmail.com,+7(902)524-42-83
43753,"ЖК ""Калейдоскоп""","г Артем, ул Совхозная, д. 2, блок-секция 2",25,2023-09-30,96,8,5,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРА,kvadra.prim@gmail.com,+7(902)524-42-83
43754,"ЖК ""Калейдоскоп""","г Артем, ул Совхозная, д. 2, блок-секция 3",25,2024-09-30,128,8,5,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРА,kvadra.prim@gmail.com,+7(902)524-42-83
43757,"ЖК ""Калейдоскоп""","г Артем, ул Совхозная, д. 2, блок-секция 2",25,2024-12-31,64,8,5,,0.0,0,1,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРА,kvadra.prim@gmail.com,+7(902)524-42-83
43755,"ЖК ""Калейдоскоп""","г Артем, ул Совхозная, д. 2, блок-секция 3",25,2024-09-30,144,8,5,,0.0,0,1,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРА,kvadra.prim@gmail.com,+7(902)524-42-83
45980,"Клубный дом ""Квадрия""","г Санкт-Петербург, ул Малая Зеленина, д. 4, литера А",78,2025-12-31,88,10,5,,0.0,64,0,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАДРИЯ,info@baltcom.info,+7(812)328-10-30
48838,"ЖД"" Северное сияние"" Жилой дом ""Северное сияние"" Жилой комплекс ""Северное сияние"" ЖК ""Северное сияние"" ""Северное сияние""","г Воронеж, бульвар Победы, д. 12б",36,2024-12-31,70,12,12,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАНТ,kvant@sk-akcent.ru,+7 (473) 225-94-22
46660,,"п Молодежный, д. 9",71,2023-12-31,52,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
47537,"ЖК ""Кречетников парк""","г Калуга, район Правобережья",40,2024-03-31,80,12,12,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@capitel-sk.ru,+7(481)224-48-89
46668,,"п Молодежный, д. 4",71,2023-12-31,63,6,6,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
41082,"ЖК ""МОЙ КВАРТАЛ""","г Тобольск, 6 микрорайон, д. 110, корпус 2",72,2023-03-31,108,10,10,,2.0,0,1,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,ekv2019@yandex.ru,+7(345)254-48-77
48070,"Жилой комплекс ""Тимирязевский"" (ЖК "" Тимирязевский"")","г Калуга, ул Резванская, д. 3",40,2024-12-31,126,10,10,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@capitel-sk.ru,+7(481)224-48-89
46662,,"п Молодежный, д. 11",71,2023-12-31,49,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
42118,ЖК Речной парк-дом 1,"г Ижевск, район Ленинский, Клубная",18,2024-12-31,352,26,26,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,info@uds18.ru,+7 (341) 272-37-23
42479,ЖК Финский квартал,"п Солнечный, улица Кленовая, д. 3",36,2024-06-30,145,11,8,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,reception@vrndk.ru,+7(473)269-55-30
37366,ЖК Финский квартал,"п Солнечный, улица Кленовая, д. 2",36,2023-06-30,136,11,8,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,reception@vrndk.ru,+7(473)269-55-30
48285,"ЖК ""МОЙ КВАРТАЛ""","г Тобольск, 6 микрорайон, д. 110, корпус 3",72,2024-03-31,193,16,10,,3.0,0,1,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,ekv2019@yandex.ru,+7(345)254-48-77
46661,,"п Молодежный, д. 10",71,2023-12-31,49,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
46658,,"п Молодежный, д. 7",71,2023-12-31,54,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
46669,,"п Молодежный, д. 5",71,2023-12-31,52,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
49381,,"г Томск, ул Аркадия Иванова, д. 21",70,2024-12-31,183,11,10,,4.0,127,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ, , 
48585,"Жилой комплекс ""Русское солнце""","г Новосибирск, район Заельцовский, улица, корпус 1",54,2024-09-30,173,19,12,,1.0,73,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,op@3110505.ru,+7(383)311-05-05
46665,,"п Молодежный, д. 1",71,2023-12-31,44,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
42552,ЖК Финский квартал,"п Солнечный, улица Кленовая, д. 5",36,2024-06-30,135,11,8,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,reception@vrndk.ru,+7(473)269-55-30
46666,,"п Молодежный, д. 2",71,2023-12-31,52,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
49209,"Жилой комплекс ""Тимирязевский"" (ЖК ""Тимирязевский"")","г Калуга, ул Резванская, д. 3",40,2024-12-31,99,10,10,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@capitel-sk.ru,+7(481)224-48-89
38636,"Арт-квартал ""Выше!""","п Петровский, ул Центральная, д. №3 по ППТ",71,2023-09-30,478,26,1,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,sz.kvartal20@gmail.com,+7 (960) 573-35-88
46659,,"п Молодежный, д. 8",71,2023-12-31,54,6,6,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
47438,"Жилой комплекс ""Рафинад""",г Новосибирск,54,2024-06-30,134,18,13,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,op@3110505.ru,+7(383)311-05-05
37211,ЖК Финский квартал,"п Солнечный, улица Кленовая, д. 1",36,2023-06-30,157,11,8,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,reception@vrndk.ru,+7(473)269-55-30
47437,"Жилой комплекс ""Рафинад""",г Новосибирск,54,2024-06-30,164,18,13,,0.0,47,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,op@3110505.ru,+7(383)311-05-05
46670,,"п Молодежный, д. 6",71,2023-12-31,68,6,6,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
42551,ЖК Финский квартал,"п Солнечный, улица Кленовая, д. 4",36,2024-06-30,151,11,8,,0.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,reception@vrndk.ru,+7(473)269-55-30
46667,,"п Молодежный, д. 3",71,2023-12-31,68,6,6,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ,office@k9group.ru,+7 (487) 251-55-55
42747,"ГОРОД""КРЫМСКАЯ РОЗА"".ЖИЛОЙ КВАРТАЛ""ТЮЛЬПАНЫ""",г Симферополь,91,2024-03-31,242,17,2,,2.0,0,0,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ 5.6,kvartal56@msimf.ru,+7 (800) 302-88-08
42746,"ГОРОД""КРЫМСКАЯ РОЗА"".ЖИЛОЙ КВАРТАЛ""ТЮЛЬПАНЫ""",г Симферополь,91,2024-03-31,207,17,2,,2.0,0,0,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ 5.6,kvartal56@msimf.ru,+7 (800) 302-88-08
40082,"ЖИЛОЙ КОМПЛЕКС""КВАРТАЛ НАБЕРЕЖНЫХ""","г Брянск, улица Флотская, д. Поз.4",32,2022-12-31,159,17,17,,2.0,0,0,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ НАБЕРЕЖНЫХ,kvnab2021@yandex.ru,+7 (930) 821-10-32
46621,"ЖИЛОЙ КОМПЛЕКС ""КВАРТАЛ НАБЕРЕЖНЫХ""","г Брянск, Флотская, д. Строительная позиция 3",32,2023-12-31,159,17,17,,2.0,0,0,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ НАБЕРЕЖНЫХ,kvnab2021@yandex.ru,+7 (930) 821-10-32
40642,ЖК Городские сады,"г Воронеж, ул Ломоносова",36,2024-06-30,387,20,18,,0.0,290,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-2,kvartiry@vrndk.ru,+7 (473) 269-55-30
33944,"ЖК ""Новая Щербинка"", д.12","г Подольск, д. 12",50,2022-12-31,342,9,7,,7.0,0,0,2.0,6.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,info@k-instroy.ru,+7(499)250-09-41
33942,"ЖК ""Новая Щербинка"", д.10","г Подольск, д. 10",50,2022-12-31,101,7,7,,3.0,0,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,info@k-instroy.ru,+7(499)250-09-41
33943,"ЖК ""Новая Щербинка"", д.11","г Подольск, д. 11",50,2022-12-31,54,4,4,,3.0,0,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,info@k-instroy.ru,+7(499)250-09-41
33947,"ЖК ""Новая Щербинка"", д.15","г Подольск, д. 15",50,2022-12-31,314,9,5,,7.0,0,0,2.0,6.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,info@k-instroy.ru,+7(499)250-09-41
33945,"ЖК ""Новая Щербинка"", д.13","г Подольск, д. 13",50,2022-12-31,212,7,4,,7.0,0,0,1.0,6.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,info@k-instroy.ru,+7(499)250-09-41
33946,"ЖК ""Новая Щербинка"", д.14","г Подольск, д. 14",50,2022-12-31,235,7,4,,8.0,0,0,2.0,6.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-ИНВЕСТСТРОЙ,info@k-instroy.ru,+7(499)250-09-41
41739,,"г Искитим, кадастровый номер 54:33:040302:1185, д. 1 (стр)",54,2023-03-31,180,11,11,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-С,kvartal-c@yandex.ru,+7 (913) 944-41-24
47029,,г Искитим,54,2022-12-31,184,11,11,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-С,kvartal-c@yandex.ru,+7 (913) 944-41-24
47876,,г Искитим,54,2022-12-31,23,4,4,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-С,kvartal-c@yandex.ru,+7 (913) 944-41-24
47790,,"г Искитим, строение 12",54,2022-12-31,20,4,4,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-С,kvartal-c@yandex.ru,+7 (913) 944-41-24
47135,,"г Искитим, кадастровый номер 54:33:040302:945, д. 2 Стр2",54,2023-06-30,180,11,11,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-С,kvartal-c@yandex.ru,+7 (913) 944-41-24
49167,,"г Искитим, строение 1",54,2023-06-30,28,4,4,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛ-С,kvartal-c@yandex.ru,+7 (913) 944-41-24
40076,КВАРТАЛЫ НЕМИРОВИЧА,"г Новосибирск, ул Немировича-Данченко",54,2024-06-30,415,27,9,,8.0,161,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТАЛЫ НЕМИРОВИЧА,kn@prokvartal.ru,+7(383)383-01-00
47626,,"г Волжск, ул Прохорова",12,2024-09-30,90,9,9,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВАРТСТРОЙ,KVARTSTR0Y@YANDEX.RU,+7 (963) 239-09-69
37534,ЖК «ЯСНО.ЯНИНО» - «Квартал 5» (корпус 11.2),гп Янино-1,47,2023-09-30,539,9,9,,8.0,0,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,info@kvsspb.ru,+7 (812) 670-50-20
48424,ЖК Ясно.Янино Семейный корпус,д Кудрово,47,2024-06-30,175,9,9,,4.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,info@kvsspb.ru,+7 (812) 670-50-20
43771,Ясно Янино Квартал 6,гп Янино-1,47,2023-12-31,282,9,9,,0.0,0,1,3.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,info@kvsspb.ru,+7 (812) 670-50-20
43773,Ясно Янино Квартал 6,гп Янино-1,47,2023-12-31,135,9,9,,0.0,0,1,3.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,info@kvsspb.ru,+7 (812) 670-50-20
43774,Ясно Янино Квартал 6,гп Янино-1,47,2023-12-31,300,9,9,,0.0,0,1,3.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,info@kvsspb.ru,+7 (812) 670-50-20
43772,Ясно Янино Квартал 6,гп Янино-1,47,2023-12-31,334,9,9,,0.0,0,1,3.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС ДЕВЕЛОПМЕНТ,info@kvsspb.ru,+7 (812) 670-50-20
26275,"Жилой комплекс ""Пушкарь"". Корпус 4","с Тарасовка, корпус 4",50,2020-12-31,163,4,4,,,0,0,,,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС МСК,artysukgennadij@gmail.com,+7(923)412-00-16
45575,ЖК Любоград 2 очередь Витязь,г Санкт-Петербург,78,2024-09-30,229,5,5,,8.0,0,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
38631,ЖК Любоград 1 очередь Жар-Птица,п Стрельна,78,2023-06-30,245,5,5,,8.0,0,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
38632,ЖК Любоград 1 очередь Жар-Птица,п Стрельна,78,2023-06-30,234,5,5,,7.0,0,0,2.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
38630,ЖК Любоград 1 очередь Жар-Птица,п Стрельна,78,2023-06-30,245,5,5,,8.0,0,0,2.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
45577,ЖК Любоград 2 очередь Витязь,г Санкт-Петербург,78,2024-09-30,191,5,5,,8.0,0,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
45576,ЖК Любоград 2 очередь Витязь,г Санкт-Петербург,78,2024-09-30,230,5,5,,8.0,0,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
45574,ЖК Любоград 2 очередь Витязь,"п Стрельна, район Петродворцовый",78,2024-09-30,55,5,5,,0.0,0,0,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-ЛЮБОГРАД,info@kvsspb.ru,+7(812)645-55-55
46517,ЖК Югтаун квартал Греция,г Санкт-Петербург,78,2024-09-30,297,6,6,,6.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-МОСКОВСКИЙ,info@kvsspb.ru,+7(812)645-55-55
46519,ЖК Югтаун квартал Греция,г Санкт-Петербург,78,2024-09-30,148,6,6,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КВС-МОСКОВСКИЙ,info@kvsspb.ru,+7(812)645-55-55
